business_id,enterprise_category,business_type,industry_sector,years_in_operation,annual_turnover,monthly_revenue,employee_count,gst_registered,udyam_registered,itf_filing_years,existing_loans,existing_emi,bank_account_years,credit_history_length,past_defaults,delayed_payments,land_owned,property_value,machinery_value,inventory_value,loan_amount_requested,loan_tenure_months,proposed_emi,emi_to_revenue_ratio,total_asset_value,loan_to_turnover_ratio,risk_score,risk_bucket
MSME11907,Small,Manufacturing,Hospitality,4,36352894,3773213.9830753678,15,1,0,3,1,670217,5,57,0,0,1,1076059,6198539,4312688,2144161,12,190506.10758134176,0.2281140458617211,11587286,0.058981851623697415,189.50949346507005,Low
MSME11908,Micro,Manufacturing,Healthcare,6,1352421,140758.29481311876,5,1,0,2,0,0,7,83,0,1,0,0,236718,116452,394486,24,18569.825763466786,0.13192704407311467,353170,0.2916887566815363,134.29389116776963,Medium
MSME11909,Micro,Trading,Healthcare,4,3616498,300813.5806613812,7,1,0,2,1,20899,6,76,0,0,0,0,246210,592791,468877,36,15573.42594212022,0.12124594196156449,839001,0.12964945646313092,142.91089862310503,Medium
MSME11910,Micro,Trading,Retail,0,1547954,101806.8363176561,6,1,0,0,0,0,1,12,0,0,1,923655,297019,216405,552606,60,12292.415257362825,0.12074253264297717,1437079,0.3569912284215164,80.74881392360737,High
MSME11911,Medium,Trading,General Manufacturing,0,479686900,29116651.571749963,115,1,1,0,1,411558,2,19,0,1,1,639269,41056478,31446112,32913349,48,866734.7160796039,0.043902462923307094,73141859,0.06861423357610975,218.0819298486878,Low
MSME11912,Small,Trading,Food Processing,10,21293233,1468261.6078981452,27,1,1,9,1,77921,11,137,0,5,0,0,3113667,2752224,1498538,36,49772.90539833037,0.08696945061522621,5865891,0.07037625521685692,195.16113463034435,Low
MSME11913,Micro,Services,Retail,1,1052207,65304.1765173046,5,0,0,0,0,0,3,40,0,2,1,987084,162120,139951,217440,36,7222.119525706358,0.11059200055593087,1289155,0.20665135282316122,62.543301518526874,High
MSME11914,Medium,Services,Textile,2,489746173,41591433.38773134,145,1,0,1,1,20651,4,43,0,5,1,4006214,74598630,73002540,45798526,48,1206050.8467088644,0.02949409882734932,151607384,0.09351482160535433,205.03378750506852,Low
MSME11915,Medium,Services,General Manufacturing,1,390004848,25466090.027103707,223,1,1,0,0,0,3,39,1,1,1,2631708,50231922,31607132,16148311,48,425246.9643775887,0.01669855733349705,84470762,0.04140541093991734,200.00394477632904,Low
MSME11916,Medium,Trading,General Manufacturing,6,398246553,37577305.54366724,142,1,1,3,1,10239115,7,95,0,1,1,1216881,54928653,54151437,20547659,72,401710.68892981636,0.2831715987875845,110296971,0.051595321654924656,261.7157217422195,Low
MSME11917,Small,Services,Retail,2,40243183,2454842.567932792,38,1,0,0,1,336684,4,45,0,1,1,1655138,3921107,2152821,7714514,48,203152.7421133027,0.21990686863797376,7729066,0.19169741121123546,161.8521434212528,Low
MSME11918,Medium,Manufacturing,Food Processing,3,302640221,26268616.139781155,147,1,1,0,2,804642,5,71,0,0,1,2317539,43982409,31943839,47420434,60,1054841.3633083368,0.07078726010588499,78243787,0.15668913353060232,241.59930772572235,Low
MSME11919,Micro,Trading,IT Services,5,4741863,288320.8530229027,4,0,0,2,0,0,7,89,0,2,1,4264037,419178,459267,252661,48,6653.533194066298,0.023076836532312066,5142482,0.05328306617040602,145.1210760894705,Medium
MSME11920,Small,Trading,Food Processing,4,25916529,2075215.6438461675,30,1,1,1,0,0,6,68,0,4,0,0,3785684,3809850,6752960,48,177831.33731839084,0.08569294369273422,7595534,0.2605657570888447,169.91452992638065,Low
MSME11921,Small,Trading,IT Services,7,27337188,2416074.670285987,12,1,1,1,0,0,8,94,1,2,1,2886512,3774893,3169262,1600449,36,53157.808925667836,0.022001724358699404,9830667,0.05854475595661119,173.47026027191094,Low
MSME11922,Micro,Manufacturing,Agriculture,6,4252271,400785.96609094035,2,1,1,1,0,0,8,101,0,1,1,3601179,436106,566825,769329,12,68353.94974511991,0.1705497585452133,4604110,0.18092191207945119,163.85806515062146,Low
MSME11923,Micro,Manufacturing,Food Processing,2,4831485,418914.23669054336,7,1,0,1,1,123891,4,58,1,3,0,0,678271,424107,671629,36,22307.693685295417,0.34899433077347053,1102378,0.13901088381729426,61.45086470375754,High
MSME11924,Medium,Manufacturing,Food Processing,1,483860776,36221747.841932975,99,1,1,0,1,6295225,2,21,0,3,1,2586021,80373024,71579783,18395656,36,610999.0175946344,0.19066512327711252,154538828,0.03801848984758376,206.56798606786026,Low
MSME11925,Micro,Services,Agriculture,1,2533839,224660.31216112376,7,0,1,0,0,0,3,31,1,2,0,0,439708,355909,225483,36,7489.2622195311205,0.03333593792106863,795617,0.08898868475858174,58.42087606756475,High
MSME11926,Small,Manufacturing,Education Services,6,30350356,3109089.335212907,33,1,0,1,0,0,8,96,1,2,1,1113415,1568529,3080701,2030411,36,67438.70000142096,0.021690820922263026,5762645,0.06689908349015741,155.28175626718726,Medium
MSME11927,Micro,Manufacturing,IT Services,1,1134831,90707.71133896502,4,1,1,0,1,7076,3,41,0,3,1,1442928,115043,156252,651289,12,57866.23872952848,0.7159505820497033,1714223,0.5739083616855726,63.15209746680716,High
MSME11928,Micro,Manufacturing,Retail,2,3255295,339259.01429318235,2,1,1,1,2,59586,4,59,0,1,1,2882305,639651,294206,921414,36,30604.130061898446,0.265844461789179,3816162,0.2830508448543066,123.62537453144039,Medium
MSME11929,Micro,Manufacturing,IT Services,0,3238671,304501.35095977265,8,0,1,0,3,22920,2,32,0,0,1,516165,478791,362445,811621,36,26957.431344616078,0.16380036143486712,1357401,0.2506031023219092,77.07666754206029,High
MSME11930,Micro,Services,Retail,0,4413787,320403.9868965549,4,0,1,0,0,0,2,25,0,0,0,0,524510,225035,621936,36,20657.174987765404,0.06447227822553514,749545,0.14090756984874894,97.47036080814098,Medium
MSME11931,Small,Trading,IT Services,1,47218217,4381943.654662942,14,1,0,0,2,940738,3,31,0,3,0,0,5161399,6492898,7510821,48,197788.72417266705,0.259822310348772,11654297,0.1590661714312508,138.81894156508244,Medium
MSME11932,Micro,Manufacturing,Agriculture,0,2889900,265404.3461763867,8,1,1,0,1,27994,2,30,1,0,0,0,238667,275929,796967,60,17728.090738093102,0.17227333085083082,514596,0.27577667047302673,56.50822033455625,High
MSME11933,Micro,Services,Hospitality,1,2116820,181311.2253202525,4,1,1,0,0,0,2,19,0,3,0,0,263786,175194,323186,60,7189.094069492661,0.03965057351961781,438980,0.15267523927400534,91.12440493967506,High
MSME11934,Micro,Manufacturing,Agriculture,4,1425134,149393.5447548193,6,0,0,0,0,0,6,70,0,1,0,0,237291,215552,148741,24,7001.755331960611,0.04686785726553115,452843,0.10436983469624611,94.49168842283632,High
MSME11935,Micro,Manufacturing,Hospitality,6,2882152,307872.48479968257,6,1,0,1,1,74941,7,82,0,1,0,0,571060,403278,839635,36,27887.89701971329,0.33399833403955853,974338,0.29132224809794904,123.34261002785516,Medium
MSME11936,Micro,Services,Food Processing,0,2821927,205068.07496874855,7,0,1,0,0,0,2,34,0,0,1,2200758,448770,201037,860370,72,16820.39912354717,0.08202348964416095,2850565,0.3048874049541324,97.21719208546529,Medium
MSME11937,Small,Services,Agriculture,4,44384272,4774552.930525673,26,1,0,2,2,47565,5,56,0,1,1,3773768,4574300,6543592,9766773,36,324396.6242937898,0.07790501638712323,14891660,0.22005031421941537,181.28288757751994,Low
MSME11938,Micro,Trading,IT Services,2,651598,42188.59963687876,1,0,0,1,2,12583,4,42,0,0,0,0,34814,58731,186011,48,4898.3830625283135,0.4143627238873113,93545,0.2854689547850055,47.296375393684755,High
MSME11939,Micro,Services,Agriculture,1,4743351,383553.27424898295,1,0,0,0,0,0,3,33,0,3,0,0,435616,533136,640957,24,30172.071535807052,0.07866461730742756,968752,0.13512746579369733,71.6523006114822,High
MSME11940,Micro,Trading,General Manufacturing,0,1239018,84402.1032107885,2,0,1,0,0,0,1,16,0,0,0,0,215314,90799,260977,36,8668.170932028459,0.10270088780110483,306113,0.21063212963814892,66.8019807652239,High
MSME11941,Micro,Manufacturing,Healthcare,1,1763040,133271.45117902584,8,1,1,0,2,21470,3,30,0,0,0,0,322278,177887,168476,24,7930.750306286739,0.2206080150413625,500165,0.0955599419185044,105.24354179274441,Medium
MSME11942,Micro,Manufacturing,Education Services,7,2697636,222942.41423218677,3,1,1,3,0,0,9,102,0,0,0,0,348593,438225,70885,48,1866.6739245921985,0.008372897239051706,786818,0.026276710423496722,173.66148437493447,Low
MSME11943,Micro,Manufacturing,Hospitality,3,2898546,236996.2974813545,8,0,0,1,0,0,5,64,0,0,1,4596566,572981,364397,968455,12,86046.05363948339,0.36306918949336325,5533944,0.33411751961155695,115.68827812970743,Medium
MSME11944,Small,Trading,IT Services,7,24389001,1446517.124738168,47,1,0,6,1,21148,9,103,0,0,0,0,2572557,3904244,5441111,48,143285.32164085185,0.11367533700689211,6476801,0.22309691979593588,211.6820402055141,Low
MSME11945,Medium,Manufacturing,Food Processing,2,199363842,16035615.966291297,288,1,1,1,1,1180275,4,47,0,1,0,0,16843974,13528213,17433667,12,1548960.195171579,0.1701983385551727,30372187,0.08744648390152915,220.86662698589083,Low
MSME11946,Small,Manufacturing,Education Services,9,35535166,3378312.1041372423,32,1,1,1,0,0,10,128,0,4,1,2452763,6807634,2816900,7698355,12,683989.516565855,0.20246486869232977,12077297,0.21664046820549537,184.8888918560444,Low
MSME11947,Micro,Services,Textile,0,1917862,193168.6427451886,2,0,0,0,2,55837,1,21,0,3,0,0,153338,252105,674508,12,59929.21875385089,0.5993013001937363,405443,0.3516978802437297,4.867577784960043,High
MSME11948,Micro,Manufacturing,IT Services,8,361423,36571.2762083554,5,0,0,0,1,5248,10,117,0,0,0,0,59124,25048,103162,72,2016.8369589634383,0.1986487132025119,84172,0.2854328584511777,81.75282126794501,High
MSME11949,Micro,Manufacturing,Auto Components,3,1957560,176002.69166357335,5,0,1,2,1,16785,5,56,0,3,1,3246506,231481,127019,281558,48,7414.502036542714,0.1374950678754375,3605006,0.14383109585402234,111.50149632451394,Medium
MSME11950,Small,Manufacturing,Food Processing,6,44952080,3941034.496467875,30,1,1,4,3,679921,8,101,0,1,1,507581,6901691,7223830,4076474,12,362189.77697875415,0.264425692775016,14633102,0.09068488043267409,204.30563844875365,Low
MSME11951,Medium,Manufacturing,Agriculture,1,172394140,17571127.717994902,230,1,1,0,2,1742497,2,26,0,3,0,0,18172029,21531897,35305949,48,929741.0507340342,0.15208119214780666,39703926,0.2047978486971773,175.29394230625635,Low
MSME11952,Micro,Services,IT Services,3,4175304,270218.1154917937,5,0,1,0,0,0,4,56,0,2,1,2355965,276287,201301,646657,48,17028.9590189041,0.06301930937498991,2833553,0.15487662694740312,120.00988730094728,Medium
MSME11953,Micro,Services,Agriculture,6,1705045,145896.23666143694,1,0,0,1,1,30082,8,95,2,5,0,0,202262,178093,951153,72,18595.2242495197,0.3336427680617891,380355,0.5578462738520098,-20.29515983990774,High
MSME11954,Small,Manufacturing,Hospitality,3,15549442,1655421.6239331525,10,1,1,2,2,440059,5,57,0,0,1,1178581,2018945,1031165,4180755,36,138860.8918216266,0.3497114471938322,4228691,0.2688684905863503,169.33067541761847,Low
MSME11955,Small,Manufacturing,Food Processing,3,11872376,1201861.4404050522,20,1,1,1,2,261412,4,43,1,1,0,0,1652242,1543074,2072631,48,54580.32366511185,0.2629190961968261,3195316,0.1745759231345099,128.43880435637666,Medium
MSME11956,Small,Trading,Healthcare,8,12417549,824871.2261773407,40,1,0,0,2,113409,10,126,0,4,1,3028798,1925019,1196217,5098903,48,134273.6724853627,0.30026828991621646,6150034,0.4106207271660454,146.024004584086,Medium
MSME11957,Small,Services,General Manufacturing,0,22141188,1449233.1092736018,30,1,1,0,2,202144,1,17,1,3,1,3959082,1678666,1636561,8390822,36,278695.3614924875,0.33178883260091835,7274309,0.3789689153084288,66.89447519185539,High
MSME11958,Medium,Services,Textile,3,216050630,18872368.33784139,78,1,1,1,1,3221866,5,65,0,4,1,4147300,42769378,20766262,45792633,24,2155618.2375556533,0.2849395550834573,67682940,0.211953249106471,200.1055305390287,Low
MSME11959,Micro,Services,Hospitality,8,3458109,308927.97989331785,6,0,0,3,1,10205,10,121,0,1,1,4029378,435639,453179,356765,48,9394.990797871704,0.0634451784025525,4918196,0.10316765608024502,143.23850631885608,Medium
MSME11960,Medium,Manufacturing,Education Services,9,439024526,27516140.283172563,198,1,0,2,2,2956894,11,134,0,0,1,2836945,51871793,24287446,23071374,72,451049.8030017654,0.12385253774439746,78996184,0.05255144674992485,260.7169664814856,Low
MSME11961,Medium,Trading,General Manufacturing,0,190134247,16373860.232985923,132,1,1,0,1,2763869,1,13,0,1,1,2280219,24752977,24359732,43519729,24,2048624.7542455061,0.293913205912831,51392928,0.2288894803890853,178.85413395423708,Low
MSME11962,Small,Services,IT Services,9,16220152,1416078.0133256698,37,1,1,6,0,0,10,131,0,0,1,2550970,1044626,836202,9315064,24,438492.4064619327,0.3096527185194621,4431798,0.5742895627611875,219.72501409763825,Low
MSME11963,Micro,Manufacturing,General Manufacturing,0,3975503,394043.81193051115,8,0,0,0,0,0,1,19,0,1,1,4336086,313511,521913,937288,24,44121.4006331993,0.11197079943227232,5171510,0.2357658892472223,87.22852837024514,High
MSME11964,Micro,Services,Food Processing,9,1817321,164031.84272705278,7,1,1,2,0,0,10,115,1,0,0,0,290136,249011,143684,72,2809.049859557808,0.017125027755934174,539147,0.07906363267689087,137.48185541953478,Medium
MSME11965,Micro,Manufacturing,Textile,1,1469221,89902.17009093787,6,0,1,0,0,0,2,25,0,4,1,1397535,280306,140287,389096,60,8655.225616404536,0.09627382306399945,1818128,0.2648314991413817,70.18101078468439,High
MSME11966,Micro,Manufacturing,General Manufacturing,4,3183448,257407.73548463188,5,1,1,3,1,56471,6,75,0,0,1,2021599,608296,376944,235139,12,20891.81532103658,0.3005458059579387,3006839,0.07386299383561472,156.2158591617365,Medium
MSME11967,Small,Trading,Hospitality,0,46276058,2855486.6965948,43,1,1,0,0,0,2,22,0,1,1,1140884,7818794,6567969,4324139,24,203552.23710603546,0.07128460354894099,15527647,0.09344225041813199,168.1827459406521,Low
MSME11968,Micro,Trading,Auto Components,6,1327935,83626.5751880187,5,1,1,3,1,10845,7,79,0,0,0,0,153666,160619,289713,36,9622.61733881055,0.24475015618890222,314285,0.2181680579245219,145.5074512238602,Medium
MSME11969,Micro,Manufacturing,Hospitality,2,2418030,189703.72849481687,6,1,0,1,2,42257,3,46,0,0,0,0,446753,267835,633815,12,56313.69499616313,0.5196033614007555,714588,0.2621204037997874,94.362999127115,High
MSME11970,Small,Manufacturing,Agriculture,9,48581207,4073257.6011628937,47,1,1,1,1,100542,10,114,0,4,1,1293461,7521909,6558748,5807630,48,152937.1726695266,0.062230086453937905,15374118,0.11954478611451544,205.20987284428833,Low
MSME11971,Micro,Trading,General Manufacturing,4,369149,25660.817557798728,2,0,0,2,1,6598,6,70,0,3,1,3261372,34755,27729,198735,36,6600.8458606569775,0.5143579634954242,3323856,0.5383598492749541,60.99764283904496,High
MSME11972,Micro,Manufacturing,Textile,8,4228296,276697.0737725536,5,1,1,3,0,0,9,112,0,2,0,0,254721,267340,281651,36,9354.843573099344,0.03380897183173348,522061,0.06661099412150899,158.38167068499695,Low
MSME11973,Micro,Services,Agriculture,4,4389373,259078.8021722531,1,0,0,0,2,36495,5,61,0,2,0,0,330337,379215,385936,36,12818.597871932529,0.19034207916070847,709552,0.08792508633921063,79.92304058984449,High
MSME11974,Small,Services,IT Services,6,33209917,2974573.0782460496,19,1,0,3,2,327494,7,80,0,1,0,0,2233608,3818731,1485696,12,132002.28994425753,0.15447470203529123,6052339,0.04473651650499458,185.96545128074095,Low
MSME11975,Micro,Services,Auto Components,6,589220,52420.588247925356,7,0,1,3,1,7673,7,94,1,0,1,4893967,110188,63716,94536,48,2489.495466392722,0.19386458271564555,5067871,0.16044261905570076,105.38194144248632,Medium
MSME11976,Small,Services,Agriculture,1,6609854,463011.686174941,21,1,1,0,1,106107,2,32,1,1,0,0,671849,312987,3118737,12,277096.00465632527,0.827631388360981,984836,0.4718314504374832,48.897988228678024,High
MSME11977,Micro,Services,Hospitality,4,720077,71652.09014882612,1,0,0,1,2,11317,6,78,0,1,0,0,72445,38179,411581,24,19374.546771123496,0.4283412627234618,110624,0.5715791505630647,42.06976247179226,High
MSME11978,Medium,Trading,Auto Components,10,400153869,28333183.74673124,136,1,1,3,1,6271232,11,133,0,2,1,3663667,39975453,58645745,18811264,24,885511.5133884987,0.2525922810991604,102284865,0.047010076516341266,266.1866687614431,Low
MSME11979,Micro,Manufacturing,Retail,10,3482960,337964.08537712274,3,1,1,8,0,0,12,154,0,0,0,0,285699,190407,708329,36,23526.658855427053,0.06961289637972759,476106,0.20336983485311344,182.36126851235406,Low
MSME11980,Micro,Trading,Auto Components,2,4283636,414787.10082352447,5,1,0,0,1,5954,3,41,0,0,0,0,831884,668112,119958,36,3984.3221765300004,0.02396005603066804,1499996,0.028003779966365022,130.0729488445593,Medium
MSME11981,Micro,Manufacturing,Hospitality,1,4534154,439115.72063337156,7,0,0,0,0,0,2,32,0,0,0,0,513974,382426,538853,36,17897.63048558429,0.04075834602270471,896400,0.11884311825315153,92.38663948423506,High
MSME11982,Micro,Manufacturing,Textile,5,4121193,314074.7534779327,6,1,0,4,0,0,6,83,0,3,1,2382340,770953,555098,908453,24,42764.03706164146,0.13615878572884438,3708391,0.22043447128052485,144.18824788018728,Medium
MSME11983,Micro,Manufacturing,Agriculture,7,3610098,354122.38983085455,4,1,1,4,2,86294,9,106,0,1,1,1875154,508249,506296,710047,60,15794.60334532144,0.2882862148142729,2889699,0.19668358033493827,159.10279436991874,Low
MSME11984,Micro,Services,Agriculture,0,2214102,181674.73823485448,4,1,0,0,1,19812,2,24,0,1,0,0,329307,274835,71076,84,1254.6856362848182,0.11595825507149764,604142,0.0321015020988193,76.78579445559416,High
MSME11985,Micro,Manufacturing,Education Services,0,4888158,473363.87944925606,1,1,1,0,1,90018,1,12,1,2,0,0,652422,685724,465719,36,15468.535151731234,0.2228444960237809,1338146,0.095274948150203,57.54470516694036,High
MSME11986,Micro,Trading,Education Services,7,3705268,389370.84948894015,3,0,1,1,1,25819,8,90,0,0,0,0,688697,375272,527426,48,13889.149486519927,0.1019802831635649,1063969,0.14234489920837035,138.66853942725368,Medium
MSME11987,Micro,Services,Agriculture,2,2476701,223266.77111909533,1,1,0,0,1,62743,3,34,0,1,0,0,245708,174415,501700,36,16663.61923310743,0.3556580266516696,420123,0.2025678513474174,86.52961634354675,High
MSME11988,Micro,Manufacturing,General Manufacturing,5,3625551,211508.29867022048,5,0,1,4,3,11678,7,82,0,0,0,0,486114,598030,645992,24,30409.086468451187,0.19898550899921208,1084144,0.17817760665896026,137.38716164321363,Medium
MSME11989,Small,Services,Healthcare,8,22434564,1559499.83745375,25,0,1,0,0,0,10,116,0,1,1,2699987,3299608,1906034,9659581,48,254373.81639537608,0.16311243533740993,7905629,0.4305669145163686,178.97692385466735,Low
MSME11990,Medium,Trading,General Manufacturing,7,66500113,5794202.130647171,94,1,1,0,1,988528,8,91,0,5,0,0,5078390,2868833,16800713,60,373722.5813975489,0.23510580933865263,7947223,0.25264187145065453,175.70339758213112,Low
MSME11991,Micro,Services,Auto Components,8,3213112,222647.71350272404,7,0,0,5,1,19162,9,104,0,0,0,0,596349,196622,69735,72,1363.3326741757173,0.09218748466475761,792971,0.02170325839871128,154.79628645412234,Medium
MSME11992,Micro,Manufacturing,Textile,3,3660105,260518.59767375496,1,0,0,0,0,0,4,51,0,1,0,0,285974,282532,149647,24,7044.403897794888,0.02703992713263615,568506,0.04088598551134462,97.0009606343465,Medium
MSME11993,Medium,Trading,Food Processing,0,222967185,15522594.60077932,122,1,1,0,0,0,2,35,0,5,1,541459,20809916,28700806,35941197,48,946469.5670244955,0.060973670405395856,50052181,0.161195007238397,175.21325690611175,Low
MSME11994,Micro,Services,Textile,3,1275748,85209.07235504434,6,0,1,1,0,0,5,66,0,1,0,0,193616,83688,575543,36,19116.2635126178,0.22434540107378748,277304,0.4511416047683398,103.93885400206405,Medium
MSME11995,Medium,Manufacturing,General Manufacturing,16,296021213,28287329.178095594,157,1,1,2,0,0,18,180,0,1,1,1148689,50878701,45850021,18344867,48,483090.70859860216,0.017077989426187518,97877411,0.061971460808790076,292.02849833540955,Low
MSME11996,Micro,Manufacturing,Agriculture,1,1420129,104989.93152402533,5,0,0,0,0,0,3,44,0,0,0,0,192241,170094,190360,24,8960.906172420664,0.08535014779364913,362335,0.1340441607769435,74.14325447228266,High
MSME11997,Small,Services,Auto Components,2,44274769,4293862.13401138,12,1,1,1,0,0,4,55,0,2,0,0,5503208,5628424,5803849,36,192770.83879300643,0.04489451053076021,11131632,0.13108705321534259,186.08605864806304,Low
MSME11998,Micro,Trading,General Manufacturing,7,3021919,248376.59863989544,6,1,1,3,0,0,8,100,0,1,0,0,544227,364010,834498,24,39282.718423369915,0.1581578886194641,908237,0.27614836797412506,161.43470049413057,Low
MSME11999,Medium,Manufacturing,Auto Components,0,426221619,37118248.10064887,102,1,1,0,0,0,2,20,0,0,1,3162358,29203512,34952000,22983198,48,605235.7538314111,0.0163056120587984,67317870,0.053923116462095744,218.05282599745556,Low
MSME12000,Micro,Manufacturing,Agriculture,7,1769833,186425.1657528631,4,0,1,3,0,0,8,103,0,2,0,0,173517,125562,289919,72,5667.972260190001,0.03040347174857187,299079,0.1638115008591206,136.48006501413818,Medium
MSME12001,Small,Trading,Food Processing,1,41231330,3685034.960760777,28,1,1,0,0,0,3,40,0,3,0,0,4420213,5190473,3791505,72,74124.65262494591,0.02011504732363322,9610686,0.09195689297434742,161.6439757897459,Low
MSME12002,Micro,Manufacturing,Food Processing,1,759482,67795.97336250923,8,0,1,0,0,0,2,34,0,3,0,0,124465,77951,367565,48,9679.396220536524,0.14277243530054798,202416,0.4839680203085787,48.09064624875758,High
MSME12003,Micro,Trading,Food Processing,4,2754198,281945.9124581173,8,0,1,1,0,0,5,63,0,0,0,0,300817,120007,455568,48,11996.852740052464,0.04255019211117161,420824,0.16540858718218515,129.59903627783154,Medium
MSME12004,Small,Manufacturing,Education Services,1,30571175,2051967.2830639442,25,1,1,0,0,0,2,27,0,3,1,2844325,3272707,4756821,1439454,60,32019.85919782258,0.015604468678472963,10873853,0.04708533446947983,161.35469458052992,Low
MSME12005,Micro,Services,IT Services,5,1607090,103974.71838931929,4,0,1,1,1,27466,6,73,1,3,0,0,156718,220441,116521,48,3068.4448383636536,0.2936718205288285,377159,0.07250434014274247,59.80310722071865,High
MSME12006,Medium,Manufacturing,IT Services,11,490538015,37069882.19194475,253,1,1,3,3,3543092,13,160,0,2,1,4829867,90244957,77963311,24827384,48,653800.2444612761,0.11321568875590483,173038135,0.05061255853942329,280.9680317740053,Low
MSME12007,Micro,Trading,Agriculture,2,2764248,183128.81925171404,5,0,0,1,0,0,4,48,0,1,1,2904869,272425,347239,113499,36,3769.790949448795,0.02058545981376719,3524533,0.04105962996084288,116.45815993162654,Medium
MSME12008,Small,Services,Hospitality,14,33736997,3171095.838828366,46,1,1,10,1,713779,16,180,0,0,1,3058606,4943137,4076143,3021821,60,67218.73914763753,0.24628638768489414,12077886,0.08956994601505285,249.41498624246603,Low
MSME12009,Micro,Trading,IT Services,14,2789778,250046.7977614909,7,0,1,10,0,0,15,180,0,4,0,0,140096,121743,162480,60,3614.2778598428386,0.014454405704048831,261839,0.05824119338528012,136.01596555217833,Medium
MSME12010,Medium,Services,Hospitality,1,118044461,12561519.462528797,242,1,1,0,0,0,2,33,0,1,1,3735511,6129108,16996076,30335304,24,1427988.0902282896,0.11367956675050338,26860695,0.2569820196815503,195.83771609187983,Low
MSME12011,Medium,Manufacturing,Agriculture,2,233858639,19533674.171671055,64,1,0,0,0,0,4,52,0,0,0,0,20879767,18146918,30289065,36,1006030.388851587,0.05150236355997965,39026685,0.12951869184529036,210.0131622198557,Low
MSME12012,Micro,Manufacturing,Food Processing,23,677381,45408.75433311355,8,0,1,10,1,12605,20,180,0,4,0,0,113056,40580,323682,24,15236.835636170756,0.6131380621438359,153636,0.47784334074915,99.88560626644816,Medium
MSME12013,Small,Services,Hospitality,0,13259260,887481.0851236221,23,1,0,0,0,0,1,13,0,3,1,2132548,2503323,2028530,1910793,48,50318.50840647953,0.056698119261291514,6664401,0.1441100785413364,110.2174874123195,Medium
MSME12014,Small,Services,General Manufacturing,3,5444081,438468.4143176292,14,1,1,0,1,64975,5,58,0,5,1,4859400,1001758,265964,1307024,48,34418.954921579934,0.22668441255058877,6127122,0.24008165932872785,121.45487586630426,Medium
MSME12015,Micro,Trading,Food Processing,2,4074796,254541.39356294094,4,0,0,1,0,0,3,45,1,0,0,0,697296,253756,307261,36,10205.462047406463,0.04009352626131097,951052,0.07540524728109088,79.41594259590812,High
MSME12016,Small,Manufacturing,Retail,8,36344354,2401128.4344490534,13,1,1,3,3,604984,10,127,1,2,1,2488568,4557186,5182941,3819773,24,179809.97821467638,0.32684381516424377,12228695,0.10509948808004677,154.13161681984272,Medium
MSME12017,Micro,Services,Education Services,0,643796,61496.69591912412,2,1,0,0,1,17703,1,21,0,5,0,0,86686,41404,82619,12,7340.598071815912,0.40723485542623933,128090,0.12833102411322841,11.525769846762563,High
MSME12018,Small,Trading,Retail,1,35407980,2938786.9806116,33,1,0,0,2,811429,2,35,0,1,1,2342831,6868490,2855556,8803282,36,292394.9357178961,0.3756052898696917,12066877,0.2486242366833691,139.4827494056269,Medium
MSME12019,Micro,Manufacturing,IT Services,0,2558744,195056.63011595514,2,1,1,0,2,50680,1,18,0,2,1,1213400,242172,130037,609264,24,28680.17198063513,0.40685708521396047,1585609,0.23811057299987806,77.0391320371608,High
MSME12020,Micro,Trading,Hospitality,0,2320675,160296.6850355771,6,0,0,0,0,0,1,19,0,2,0,0,382334,346577,153847,72,3007.7384659627382,0.01876357246748543,728911,0.06629407392245791,61.49316896673734,High
MSME12021,Micro,Services,Agriculture,1,2608172,273550.12599102035,6,0,1,0,0,0,3,38,0,0,0,0,251894,390422,993789,12,88296.94885186048,0.32278160549909213,642316,0.3810289352082608,83.28969454182254,High
MSME12022,Micro,Services,Healthcare,3,2632287,268061.1013797572,4,0,1,0,3,22344,4,57,1,3,0,0,278331,345022,522196,60,11615.96160326496,0.12668739115249142,623353,0.1983811035802707,43.50951174024915,High
MSME12023,Small,Manufacturing,Auto Components,6,48045207,4185603.0151760583,43,1,1,4,0,0,8,100,0,2,0,0,9600193,7831876,1138266,36,37806.71957343485,0.00903256219865003,17432069,0.023691561990772565,233.33689162468715,Low
MSME12024,Medium,Manufacturing,Agriculture,2,357530732,23385506.31177461,297,1,1,1,1,3889024,4,48,0,0,1,2706380,61190216,53992608,17906199,36,594742.0411565658,0.19173269038434237,117889204,0.05008296461631164,252.65681030956458,Low
MSME12025,Micro,Manufacturing,Healthcare,2,2646089,193056.73365996496,3,0,1,0,1,19085,3,40,0,1,0,0,448870,397585,682743,24,32139.08364612839,0.2653317637516363,846455,0.2580196660051873,95.1961908547191,Medium
MSME12026,Micro,Trading,Food Processing,7,3329226,267205.0373594856,5,0,1,2,0,0,9,102,0,2,0,0,198498,178173,634769,48,16715.902383289347,0.06255833553317533,376671,0.19066563819938928,134.5324727642893,Medium
MSME12027,Small,Trading,Food Processing,3,23445428,2209034.297749685,28,0,1,2,1,270398,5,66,0,1,1,1736291,2449962,1389876,9081867,36,301647.9442171092,0.25895747512831513,5576129,0.38736196242610715,153.6332050288607,Medium
MSME12028,Micro,Manufacturing,Agriculture,4,337558,33410.46970527082,5,0,1,2,2,5547,5,59,0,0,0,0,23258,53728,112244,36,3728.106990633667,0.27761079303744207,76986,0.3325176710372736,73.00832327173396,High
